time/fps,rollout/ep_rew_mean,time/time_elapsed,time/episodes,rollout/ep_len_mean,time/total_timesteps,train/actor_loss,train/n_updates,train/disc_loss,train/learning_rate,train/surrogate_reward_std,train/surrogate_reward_mean,train/critic_loss
74,6901.343295179999,10674,796,1000.0,796000,-35.462824539184574,785000,1.0893994688987731,0.001,0.026267089669875072,0.5948732439279556,0.595428001433611
74,6900.10629287,10685,797,1000.0,797000,-35.48692321014404,786000,1.0784586787223815,0.001,0.024573412958072405,0.5664843840301037,0.5925197246074676
74,6899.906673030001,10696,798,1000.0,798000,-35.46214503479004,787000,1.0970664858818053,0.001,0.024706050159213015,0.5551458278000355,0.5904146183729172
74,6899.986095720001,10706,799,1000.0,799000,-35.45154962158203,788000,1.0715135097503663,0.001,0.02469056608350309,0.5769972016811371,0.5717949171662331
74,6899.820655240001,10717,800,1000.0,800000,-35.49876460266113,789000,1.0823612809181213,0.001,0.026617323848347647,0.5980407497286797,0.5742289596796035
74,6900.81190777,10728,801,1000.0,801000,-35.563623100280765,790000,1.0886982321739196,0.001,0.02672528511457101,0.6114025992751122,0.5915004326999187
74,6899.684825370001,10739,802,1000.0,802000,-35.60038591766357,791000,1.0893381357192993,0.001,0.02730145950853356,0.5989891713857651,0.5991191688776016
74,6897.081006870001,10749,803,1000.0,803000,-35.615744636535645,792000,1.0973738312721253,0.001,0.02432393323759404,0.5649962257146836,0.5930146221518516
74,6900.99481078,10760,804,1000.0,804000,-35.51410998535156,793000,1.0898724794387817,0.001,0.0226305397570525,0.5376922479271888,0.5898000401258469
74,6900.623879250001,10771,805,1000.0,805000,-35.42744286346436,794000,1.1016318678855896,0.001,0.024467805522596052,0.5435037122666836,0.5910975329279899
74,6896.98860869,10782,806,1000.0,806000,-35.474852043151856,795000,1.0675690650939942,0.001,0.02628558695759949,0.6069714242815971,0.5717265824377536
74,6896.272240139999,10793,807,1000.0,807000,-35.44815624237061,796000,1.1073765993118285,0.001,0.02490264119984962,0.5607654557824134,0.591313137114048
74,6896.15320368,10803,808,1000.0,808000,-35.473486068725585,797000,1.1009682297706604,0.001,0.024548179862946787,0.5662962371706962,0.5952274894416332
74,6897.615537639999,10814,809,1000.0,809000,-35.37959759521485,798000,1.0977954506874084,0.001,0.02453827648475183,0.5545497177243233,0.5837128544747829
74,6897.442644009999,10825,810,1000.0,810000,-35.31620821380615,799000,1.1050395250320435,0.001,0.025043877559630945,0.5660410376787186,0.5746575818359851
74,6895.103747499999,10836,811,1000.0,811000,-35.41654599761963,800000,1.1062352061271667,0.001,0.02572781392740035,0.5884533268213272,0.572883076518774
74,6895.32634958,10846,812,1000.0,812000,-35.325271392822266,801000,1.0824283003807067,0.001,0.024243578837714747,0.5513579535484314,0.5650860525965691
74,6894.335100150001,10857,813,1000.0,813000,-35.37867470550537,802000,1.0915870547294617,0.001,0.025342628474383105,0.5876172252297401,0.5553787531256675
74,6893.5533859199995,10868,814,1000.0,814000,-35.42489813995361,803000,1.08726247549057,0.001,0.029762667107543276,0.6203606904745101,0.5792897137403488
74,6893.36429536,10879,815,1000.0,815000,-35.402257766723636,804000,1.1053175330162048,0.001,0.023920545887346194,0.5497744769454003,0.5790760940909385
74,6892.89225759,10889,816,1000.0,816000,-35.326216506958005,805000,1.0905963778495789,0.001,0.023442951887177647,0.5404032767117023,0.5681816487908363
74,6891.1734747,10900,817,1000.0,817000,-35.315645408630374,806000,1.102603268623352,0.001,0.024829291526191125,0.5565111486911773,0.5717363896667957
74,6887.0935381200015,10911,818,1000.0,818000,-35.29006198120117,807000,1.0771191596984864,0.001,0.026537857985459854,0.585679843813181,0.5624960061609745
74,6882.494746470001,10922,819,1000.0,819000,-35.24487644195557,808000,1.0905283331871032,0.001,0.024002192584449467,0.5528273389041424,0.5694439093470574
75,6880.6916831300005,10932,820,1000.0,820000,-35.21608278656006,809000,1.10091392993927,0.001,0.02371313229555729,0.5555086655318737,0.5470910785794258
75,6876.535316880001,10943,821,1000.0,821000,-35.23072686004639,810000,1.0854081869125367,0.001,0.024779660951023477,0.5575918852686882,0.5346789155304432
75,6874.967604500001,10954,822,1000.0,822000,-35.20880256652832,811000,1.1032156825065613,0.001,0.0235114410771013,0.5678925286531449,0.5438974670171738
75,6871.395522819999,10965,823,1000.0,823000,-35.246566452026364,812000,1.085233700275421,0.001,0.02521869972126996,0.5876226649880409,0.5627635540664196
75,6869.373003069999,10975,824,1000.0,824000,-35.095901809692386,813000,1.0849700331687928,0.001,0.022582704106100793,0.5292751153707504,0.5553026284277439
75,6870.17152197,10986,825,1000.0,825000,-35.16837717437744,814000,1.0969178318977355,0.001,0.025456730905426432,0.5676641363799572,0.5576634700894356
75,6870.492799629999,10997,826,1000.0,826000,-35.26916130065918,815000,1.0986513376235962,0.001,0.02639951103973772,0.6265044930577278,0.564823466271162
75,6869.4712717500015,11008,827,1000.0,827000,-35.32387917327881,816000,1.1188599348068238,0.001,0.025721756341894164,0.5901446141600609,0.5693575040698051
75,6869.141456950001,11018,828,1000.0,828000,-35.284042526245116,817000,1.0803666591644288,0.001,0.024759947017768975,0.566349404156208,0.5617487978637219
75,6866.32856318,11029,829,1000.0,829000,-35.37413365936279,818000,1.0907632946968078,0.001,0.025264894457534545,0.5814582601189613,0.5711836683154106
75,6862.92955027,11040,830,1000.0,830000,-35.310965881347656,819000,1.0929595470428466,0.001,0.023892349616794168,0.5516859488785267,0.5422908781766892
75,6864.183895609999,11051,831,1000.0,831000,-35.34061679840088,820000,1.0851515412330628,0.001,0.02482360491977369,0.5671342123448849,0.5413735474646092
75,6863.45554319,11061,832,1000.0,832000,-35.3540059967041,821000,1.085232412815094,0.001,0.02446543002198126,0.5867085876762868,0.5729929245114327
75,6864.40123045,11072,833,1000.0,833000,-35.36849927520752,822000,1.099239432811737,0.001,0.025249239131422206,0.576662467211485,0.5647714919745922
75,6864.8559556,11083,834,1000.0,834000,-35.32148724365234,823000,1.0880626082420348,0.001,0.02376593436762595,0.5719935159981251,0.5644104497730732
75,6860.956986369999,11094,835,1000.0,835000,-35.405828956604005,824000,1.1070578575134278,0.001,0.025720754484458357,0.5989129052758216,0.5857597342133523
75,6862.172082079999,11104,836,1000.0,836000,-35.36542106628418,825000,1.0905323266983031,0.001,0.02522678237810293,0.568267257541418,0.578171134263277
75,6861.532222029999,11115,837,1000.0,837000,-35.31316714477539,826000,1.0955152750015258,0.001,0.024938912608643653,0.5658693540394306,0.557647081464529
75,6860.745990409999,11126,838,1000.0,838000,-35.34778035736084,827000,1.1041078925132752,0.001,0.025325731967171174,0.5856920042335987,0.5494621852338314
75,6859.29701735,11137,839,1000.0,839000,-35.34191596221924,828000,1.1013232946395874,0.001,0.02471244602671754,0.5605085275769234,0.5646284490525723
75,6857.02055468,11147,840,1000.0,840000,-35.33732555389404,829000,1.1088357090950012,0.001,0.024378837635465285,0.5704249880313873,0.5738027213215828
75,6857.366576119999,11158,841,1000.0,841000,-35.36806215667725,830000,1.0966137409210206,0.001,0.02559585854799429,0.6038424531817437,0.5875917230546475
75,6857.17196246,11169,842,1000.0,842000,-35.3627956237793,831000,1.1075715184211732,0.001,0.02263451637006013,0.5506767780482769,0.5724542350172996
75,6856.010032549999,11179,843,1000.0,843000,-35.20106690216065,832000,1.1013946652412414,0.001,0.023792070314282352,0.5478783591687679,0.5669426892697811
75,6858.125876039999,11190,844,1000.0,844000,-35.25359446716308,833000,1.1019659519195557,0.001,0.024850197944679582,0.5882670702934265,0.5807841728329659
75,6857.39289656,11201,845,1000.0,845000,-35.25391398620606,834000,1.1079800844192504,0.001,0.024167353303427355,0.5884679145812989,0.5517308221161366
75,6859.104699189999,11212,846,1000.0,846000,-35.30190744781494,835000,1.1107813239097595,0.001,0.024325967379268416,0.5766575240194798,0.5346547944545745
75,6854.89945051,11222,847,1000.0,847000,-35.20826901245117,836000,1.1109882831573485,0.001,0.023917412562468477,0.5563607881963253,0.5507305436432361
75,6856.05426799,11233,848,1000.0,848000,-35.35517687988281,837000,1.1017492771148683,0.001,0.02497911897721566,0.6050302262306213,0.5508092365860939
75,6854.242524249999,11244,849,1000.0,849000,-35.345485595703124,838000,1.1016740798950195,0.001,0.02560809560659484,0.5946410401463509,0.5681831601560116
75,6856.227245099999,11255,850,1000.0,850000,-35.35836570739746,839000,1.1065435528755188,0.001,0.02451141915621293,0.5874573259949684,0.573196144759655
75,6856.98363227,11265,851,1000.0,851000,-35.38707253265381,840000,1.10867782831192,0.001,0.02359680309598086,0.5627701077461242,0.5805861053168774
75,6857.627626539999,11276,852,1000.0,852000,-35.35981382751465,841000,1.1007342100143434,0.001,0.0237498588562031,0.5719889944791794,0.5606030204892158
75,6855.10054719,11287,853,1000.0,853000,-35.24137485504151,842000,1.0972137093544005,0.001,0.026088835676845706,0.5771026585996151,0.5712585541605949
75,6853.10955297,11297,854,1000.0,854000,-35.31920536804199,843000,1.104546892642975,0.001,0.024570119429452097,0.5745008336305618,0.5562194799482822
75,6851.34301499,11308,855,1000.0,855000,-35.288839576721195,844000,1.1167612671852112,0.001,0.02439625728652526,0.56943649238348,0.5541073235273362
75,6851.01174703,11319,856,1000.0,856000,-35.23471315002441,845000,1.0987207531929015,0.001,0.025845330417354814,0.5691290619969368,0.5606085240542888
75,6849.12682061,11330,857,1000.0,857000,-35.19103078460693,846000,1.1248342514038085,0.001,0.024785784906850072,0.5643321738243103,0.5664353739023209
75,6849.1304148,11340,858,1000.0,858000,-35.21252153778076,847000,1.1152015328407288,0.001,0.023775353416002433,0.5587966525554657,0.5520607491135597
75,6847.21520425,11351,859,1000.0,859000,-35.21336437988281,848000,1.0840343475341796,0.001,0.023702118814326018,0.5831622118949891,0.5533048340678215
75,6845.22449942,11362,860,1000.0,860000,-35.18716610717773,849000,1.1178807139396667,0.001,0.02369716455427253,0.5674509711563587,0.5529811678230763
75,6847.2148849999985,11372,861,1000.0,861000,-35.15510666656494,850000,1.1147822499275208,0.001,0.023116566419383103,0.5733573541641236,0.56550168338418
75,6846.1044458199995,11383,862,1000.0,862000,-35.26244901275635,851000,1.1034462213516236,0.001,0.025830894329207228,0.6003890076875686,0.5597525372207165
75,6844.571484019998,11394,863,1000.0,863000,-35.18531043243408,852000,1.1084060072898865,0.001,0.023471998175966163,0.5736012200415135,0.543343469798565
75,6845.006060600001,11405,864,1000.0,864000,-35.147157272338866,853000,1.1002284169197083,0.001,0.02321945070609239,0.5723685289621353,0.5429756489992141
75,6844.793643610002,11415,865,1000.0,865000,-35.17123009490967,854000,1.1059203386306762,0.001,0.022299078968313932,0.5590978032052517,0.5332602583169938
75,6844.81066311,11426,866,1000.0,866000,-35.15444624328613,855000,1.0977265596389771,0.001,0.025652165946934497,0.5825849496722222,0.54243645632267
75,6843.375681699999,11437,867,1000.0,867000,-35.26762794494629,856000,1.1071621179580688,0.001,0.02563058479990063,0.6128150989413261,0.545739754140377
75,6843.34907764,11448,868,1000.0,868000,-35.188860305786136,857000,1.1165433049201965,0.001,0.02217491045032743,0.5438521606326103,0.530363292336464
75,6842.823150129998,11458,869,1000.0,869000,-35.12821028137207,858000,1.1148451447486878,0.001,0.023225571586067535,0.5572780421972274,0.541139869093895
75,6840.609148639999,11469,870,1000.0,870000,-35.123462425231935,859000,1.113365936279297,0.001,0.023861356784444707,0.5614112105071545,0.5315366058051586
75,6842.755426319999,11480,871,1000.0,871000,-35.02761974334717,860000,1.1002808332443237,0.001,0.02201386206259862,0.5540173509418964,0.5212415948808193
75,6840.078824210001,11490,872,1000.0,872000,-35.11335745239258,861000,1.1186994791030884,0.001,0.026382256589410083,0.5924765737056732,0.5238546859025955
75,6843.061006910001,11501,873,1000.0,873000,-35.1580224685669,862000,1.1239320516586304,0.001,0.02443653836587813,0.5952076542973518,0.5293562641441822
75,6845.179226830001,11512,874,1000.0,874000,-35.140717933654784,863000,1.1151119470596313,0.001,0.02472945315332059,0.5856886750459671,0.5414906954467297
75,6844.47765643,11523,875,1000.0,875000,-35.20564601135254,864000,1.1206076264381408,0.001,0.023897439937511263,0.5809363652169705,0.5403654943704606
75,6840.87002152,11533,876,1000.0,876000,-35.15683023071289,865000,1.1062022209167481,0.001,0.022919560786785604,0.5635850416719913,0.5288691860437393
75,6840.21062247,11544,877,1000.0,877000,-35.12575656890869,866000,1.1236369252204894,0.001,0.023524914064913135,0.5633343411386013,0.5219481298923493
75,6840.414198500001,11555,878,1000.0,878000,-35.10465473937988,867000,1.1233634114265443,0.001,0.024697542122727442,0.5919174100756646,0.5258525468707085
75,6840.183681170001,11565,879,1000.0,879000,-35.14130979156494,868000,1.1006840109825133,0.001,0.024258487245442984,0.578698624998331,0.514793174147606
76,6840.33623442,11576,880,1000.0,880000,-35.132786155700686,869000,1.108249270915985,0.001,0.024447290588425784,0.5911570967435836,0.534138718008995
76,6842.466046750001,11587,881,1000.0,881000,-35.08523407745361,870000,1.1230212211608888,0.001,0.026872519384221544,0.6009787608981132,0.5374894466102124
76,6843.28298535,11598,882,1000.0,882000,-35.164353492736815,871000,1.1148133993148803,0.001,0.028078936286538046,0.6042194465398788,0.5476975626647472
76,6842.263624779999,11608,883,1000.0,883000,-35.21273333740234,872000,1.1251174449920653,0.001,0.02748677833662647,0.6057944577932358,0.5415353743433953
76,6844.069366500001,11619,884,1000.0,884000,-35.16884844207764,873000,1.1078006982803346,0.001,0.025508050816121754,0.5731949037313462,0.5361105647087098
76,6844.40182483,11630,885,1000.0,885000,-35.250357666015624,874000,1.1059362411499023,0.001,0.027493760218810427,0.6093440072536469,0.5433693583905697
76,6846.733877449999,11640,886,1000.0,886000,-35.21799712371826,875000,1.1451053977012635,0.001,0.026443489548766137,0.610006968319416,0.5641528643667698
76,6847.69059059,11651,887,1000.0,887000,-35.273792282104495,876000,1.1120707869529725,0.001,0.023979467115779553,0.5859125897586346,0.5654925521612167
76,6850.075785779998,11662,888,1000.0,888000,-35.30541435241699,877000,1.1189263701438903,0.001,0.025110319158043713,0.6163325208425522,0.5608298110663891
76,6849.452292329998,11673,889,1000.0,889000,-35.30952906799316,878000,1.11765798330307,0.001,0.025795217021647956,0.5941409170627594,0.5637567791640758
76,6850.024745739997,11684,890,1000.0,890000,-35.22955007934571,879000,1.1231387734413147,0.001,0.023725728662441423,0.5701880502104759,0.5475417583882809
76,6851.49466264,11694,891,1000.0,891000,-35.17393418884277,880000,1.1246044158935546,0.001,0.022574097840443515,0.558435626834631,0.5512494024038315
76,6853.382863589999,11705,892,1000.0,892000,-35.174666763305666,881000,1.1224369645118712,0.001,0.023517490028911788,0.5954307733774186,0.5280372100770474
76,6855.40544613,11716,893,1000.0,893000,-35.11266864013672,882000,1.1122422695159913,0.001,0.02303722919203797,0.5764358227849007,0.5357591692507268
76,6857.61236038,11727,894,1000.0,894000,-35.09902438354492,883000,1.098385763168335,0.001,0.024025781383079134,0.5905418127179146,0.5400819627940655
76,6858.68963281,11738,895,1000.0,895000,-35.27561283874512,884000,1.1059776067733764,0.001,0.026604130914348618,0.6455548740625382,0.5472615142762661
76,6856.461914049999,11748,896,1000.0,896000,-35.30344620513916,885000,1.1318743824958801,0.001,0.026366419386872033,0.6013383986949921,0.5541957939267158
76,6854.50991072,11759,897,1000.0,897000,-35.27754140472412,886000,1.1267048358917235,0.001,0.024701484828096823,0.5813760434985161,0.5382761660516262
76,6853.556360239999,11770,898,1000.0,898000,-35.25634873199463,887000,1.1051241874694824,0.001,0.024350657240039045,0.5736019113361835,0.5377656714320183
76,6855.449255059998,11781,899,1000.0,899000,-35.183169952392575,888000,1.1174521803855897,0.001,0.024873727164180705,0.5945911454558372,0.5508828653097153
76,6857.556516639999,11792,900,1000.0,900000,-35.14603952026367,889000,1.121023964881897,0.001,0.024260677757451374,0.5911825413107872,0.5246500363647938
76,6855.889881969999,11802,901,1000.0,901000,-35.16316049194336,890000,1.1257799983024597,0.001,0.024052588329411602,0.5807530551552772,0.543207013964653
76,6857.543328599999,11813,902,1000.0,902000,-35.183027824401854,891000,1.1256423354148866,0.001,0.026138704688222932,0.6042163719534874,0.536646003395319
76,6858.923370729998,11824,903,1000.0,903000,-35.162688735961915,892000,1.1338257431983947,0.001,0.024284727925605338,0.5758640357255935,0.527636088758707
76,6860.088924449998,11834,904,1000.0,904000,-35.11641505432129,893000,1.1246499180793763,0.001,0.024518823268784105,0.5849602468013764,0.5208442441225052
76,6860.113971739998,11845,905,1000.0,905000,-35.09311780548096,894000,1.1179825425148011,0.001,0.024117512575915587,0.5692550239264965,0.5183634069859981
76,6857.483039619999,11856,906,1000.0,906000,-35.04938082122803,895000,1.121745216846466,0.001,0.024017491122939272,0.5872843418717384,0.5343496777117253
76,6860.194650269998,11866,907,1000.0,907000,-35.030984619140625,896000,1.104904091358185,0.001,0.02390476847507517,0.583147242307663,0.5500760477185249
76,6862.22067177,11877,908,1000.0,908000,-35.03001502227783,897000,1.1131591558456422,0.001,0.02494065255796998,0.6049724392294884,0.5372399651706219
76,6859.137278769998,11888,909,1000.0,909000,-34.90568070983887,898000,1.1174015879631043,0.001,0.021881137697123333,0.5547834678292275,0.526334553450346
76,6859.142958899998,11898,910,1000.0,910000,-34.8692933883667,899000,1.1187083721160889,0.001,0.02274987727988332,0.5589057041108608,0.5275319184660912
76,6860.063394199999,11909,911,1000.0,911000,-34.84141118621826,900000,1.1204207301139832,0.001,0.02335150083493945,0.5740757241249085,0.5245616970956326
76,6860.338471659999,11920,912,1000.0,912000,-34.83166149902344,901000,1.0967716574668884,0.001,0.02488427113972859,0.6111823841333389,0.5234659650027752
76,6861.41637527,11931,913,1000.0,913000,-34.90250255584717,902000,1.0873470425605773,0.001,0.02594769524143776,0.6215183218121528,0.5147547415196896
76,6862.315641349999,11941,914,1000.0,914000,-34.95630024719238,903000,1.1240119934082031,0.001,0.024177095431197195,0.5945423582792282,0.5267116803228855
76,6862.575360789999,11952,915,1000.0,915000,-34.81024233245849,904000,1.118016290664673,0.001,0.022699854524912768,0.561918743878603,0.52268980717659
76,6860.727980889999,11963,916,1000.0,916000,-34.77821517181396,905000,1.1038830637931825,0.001,0.022425224644336873,0.5523172223567963,0.5076627158224583
76,6863.12836514,11973,917,1000.0,917000,-34.76250173950195,906000,1.1155337691307068,0.001,0.0238707873241547,0.5889596660137176,0.504966118901968
76,6867.925299659999,11984,918,1000.0,918000,-34.71800290679931,907000,1.1138773918151856,0.001,0.02208279399685168,0.5525675797760486,0.4960881594121456
76,6870.075766939999,11995,919,1000.0,919000,-34.687475898742676,908000,1.1093167543411255,0.001,0.02596310902382075,0.5806707339882851,0.5222095813751221
76,6871.24711079,12005,920,1000.0,920000,-34.70367176055908,909000,1.1169100761413575,0.001,0.025003622166508456,0.5824581031799316,0.522690839022398
76,6875.75764586,12016,921,1000.0,921000,-34.607056785583495,910000,1.1406254053115845,0.001,0.021906817360509662,0.5405575513541698,0.4990052052438259
76,6874.503458760001,12027,922,1000.0,922000,-34.62019445037842,911000,1.1130272269248962,0.001,0.024122616059636323,0.590719066798687,0.5146332466602326
76,6878.35739577,12038,923,1000.0,923000,-34.70373101043701,912000,1.1161885499954223,0.001,0.026184016642447253,0.6069108964204788,0.521669758349657
76,6880.56955211,12048,924,1000.0,924000,-34.65053543090821,913000,1.1374617218971252,0.001,0.02310232404643745,0.5688930564522743,0.5002126314342022
76,6881.2498215099995,12059,925,1000.0,925000,-34.61124726104736,914000,1.1192090153694152,0.001,0.022853906912347524,0.5530502040684223,0.501174431860447
76,6881.2002579,12070,926,1000.0,926000,-34.6513000869751,915000,1.120746648311615,0.001,0.026417918148335957,0.6294105741977691,0.517276751846075
76,6879.91689768,12080,927,1000.0,927000,-34.74296388244629,916000,1.1240846991539002,0.001,0.024286067172215393,0.5892368456721306,0.5357523601353168
76,6879.05084763,12091,928,1000.0,928000,-34.588830291748046,917000,1.1190941214561463,0.001,0.02261942525025443,0.5399895018637181,0.512198590040207
76,6881.315933820001,12102,929,1000.0,929000,-34.6351188583374,918000,1.1257064819335938,0.001,0.024434679928291472,0.6036650803089142,0.5213146185278893
76,6886.463000810001,12113,930,1000.0,930000,-34.720845710754396,919000,1.1233803391456605,0.001,0.026976996799641478,0.6148543940782547,0.5341001136302947
76,6887.059389500001,12124,931,1000.0,931000,-34.77772820281982,920000,1.1231117844581604,0.001,0.02326493205279523,0.5781574038863182,0.5165733867883682
76,6887.08001354,12135,932,1000.0,932000,-34.617354263305664,921000,1.129369056224823,0.001,0.02237609762444818,0.5571509790718555,0.5127758814394474
76,6888.013038339999,12145,933,1000.0,933000,-34.57683501434326,922000,1.128006362915039,0.001,0.023207124995000654,0.5687308559417724,0.4978903491795063
76,6890.4329634999995,12156,934,1000.0,934000,-34.55669631958008,923000,1.1249679803848267,0.001,0.023830781348987553,0.5716211244165897,0.5026445848941803
76,6894.751077739999,12167,935,1000.0,935000,-34.64467015075684,924000,1.120306956768036,0.001,0.023240240329032505,0.589733370423317,0.48821815219521525
76,6893.734804229999,12178,936,1000.0,936000,-34.656836067199706,925000,1.1262163281440736,0.001,0.02636294523320459,0.6101376419067382,0.502215268522501
76,6894.38077174,12189,937,1000.0,937000,-34.683877006530764,926000,1.1131229758262635,0.001,0.024118835936691275,0.600932335793972,0.5117801007926464
76,6895.927780690003,12200,938,1000.0,938000,-34.64955825042725,927000,1.1305094599723815,0.001,0.022541049670232616,0.5552133609056473,0.5021926930844783
76,6898.401602080001,12210,939,1000.0,939000,-34.62636274719238,928000,1.118289017677307,0.001,0.023296129932394233,0.5761395718455314,0.49735365465283393
76,6900.098134430001,12221,940,1000.0,940000,-34.57257932281494,929000,1.1255750417709351,0.001,0.022706115983777826,0.5608665856122971,0.5032946137487888
76,6900.447507909998,12232,941,1000.0,941000,-34.54081785583496,930000,1.1320761561393737,0.001,0.0241769098339721,0.5886670392155647,0.4935419918000698
76,6901.14802738,12243,942,1000.0,942000,-34.62056646728516,931000,1.1388299107551574,0.001,0.025888864044497195,0.6053481228351593,0.5060461894869804
76,6900.801155729998,12254,943,1000.0,943000,-34.595556198120114,932000,1.1141599535942077,0.001,0.02477889442374447,0.5849351226091385,0.5086396908462048
76,6902.000178359998,12265,944,1000.0,944000,-34.59150445556641,933000,1.1369287252426148,0.001,0.023402268188310597,0.5727685934305191,0.5062738209366798
76,6901.9108706199995,12275,945,1000.0,945000,-34.49181573486328,934000,1.1371441721916198,0.001,0.023777914140424284,0.5547698338329792,0.48391413828730584
76,6902.71920467,12286,946,1000.0,946000,-34.50559574890137,935000,1.1695298194885253,0.001,0.02390490022661092,0.5691707474291324,0.4741222959756851
77,6905.6007408999985,12297,947,1000.0,947000,-34.58098202514648,936000,1.1385089755058289,0.001,0.02540699543849931,0.6101544628739357,0.4863046332299709
77,6904.67655686,12308,948,1000.0,948000,-34.570424461364745,937000,1.1232180714607238,0.001,0.02302668186132708,0.5728850528001785,0.4788247483670712
77,6906.76270252,12319,949,1000.0,949000,-34.57521565246582,938000,1.1216939687728882,0.001,0.024475394854662533,0.5988482998609543,0.477078037917614
77,6908.42245216,12330,950,1000.0,950000,-34.59649094390869,939000,1.133317518234253,0.001,0.022099192687841662,0.5877929379940033,0.47866867870092394
77,6907.01971938,12341,951,1000.0,951000,-34.57989862060547,940000,1.1282016277313232,0.001,0.023928572143174058,0.5856866865158081,0.48577036437392235
77,6907.826147730001,12351,952,1000.0,952000,-34.60020905303955,941000,1.1333907127380372,0.001,0.021708015328860946,0.5692253230214119,0.4806372565329075
77,6910.6454192500005,12362,953,1000.0,953000,-34.67281044769287,942000,1.1364378452301025,0.001,0.02469364424772979,0.6042355552911759,0.4757404007315636
77,6912.34328844,12373,954,1000.0,954000,-34.73451585388184,943000,1.129929256439209,0.001,0.023919831600670374,0.6161868218183517,0.5085058208405971
77,6913.98037858,12384,955,1000.0,955000,-34.733334388732914,944000,1.12504540681839,0.001,0.021687079389274704,0.5829300571680069,0.5062144354879856
77,6913.52575198,12395,956,1000.0,956000,-34.702410278320315,945000,1.1173723816871644,0.001,0.023706336705805475,0.5809386188983917,0.5052015483379364
77,6915.44400666,12406,957,1000.0,957000,-34.624450714111326,946000,1.126961064338684,0.001,0.022085443264545878,0.5744860320091247,0.5006939034759998
77,6916.639770920001,12416,958,1000.0,958000,-34.64952951049805,947000,1.128181529045105,0.001,0.02321828557335144,0.599751022875309,0.5227554500102997
77,6916.91745279,12427,959,1000.0,959000,-34.69336923217774,948000,1.1288046717643738,0.001,0.024073405914146966,0.5984457205533982,0.5131050965189934
77,6918.74883066,12438,960,1000.0,960000,-34.6270255279541,949000,1.1147231698036193,0.001,0.0243188277692006,0.5996845836639404,0.509437410235405
77,6917.77420678,12449,961,1000.0,961000,-34.64199803924561,950000,1.1192432165145874,0.001,0.022577369745804796,0.5706775358915329,0.5085248699188233
77,6920.191642180001,12460,962,1000.0,962000,-34.62574962615967,951000,1.1388872623443604,0.001,0.02322150186681109,0.584805786371231,0.5056959067881107
77,6923.166454300001,12471,963,1000.0,963000,-34.56995258331299,952000,1.140208101272583,0.001,0.02285758895992172,0.5741938063800335,0.5053940540850163
77,6921.41360726,12482,964,1000.0,964000,-34.488229049682616,953000,1.1291647791862487,0.001,0.023311789288415964,0.5755850237607956,0.49002764505147933
77,6920.856422130001,12492,965,1000.0,965000,-34.537131271362306,954000,1.1412559747695923,0.001,0.0232808825934714,0.5923669390082359,0.5169681724309921
77,6922.215315970001,12503,966,1000.0,966000,-34.55132289123535,955000,1.1299931764602662,0.001,0.0227898639031795,0.585883590400219,0.4991901769340038
77,6923.595841050002,12514,967,1000.0,967000,-34.50731298828125,956000,1.1102619290351867,0.001,0.023280611427512917,0.575682224392891,0.5134985408782959
77,6924.22251942,12525,968,1000.0,968000,-34.56930088806153,957000,1.1404626488685607,0.001,0.02437488920475804,0.5976095024347305,0.5210399192869664
77,6925.274548050001,12536,969,1000.0,969000,-34.600322135925296,958000,1.124499464035034,0.001,0.022864843875574904,0.6063444734811783,0.5021336487829685
77,6927.138596500001,12547,970,1000.0,970000,-34.51146257019043,959000,1.138156771659851,0.001,0.02552466495721567,0.5767719346880913,0.504605890750885
77,6925.895826560001,12558,971,1000.0,971000,-34.52325392150879,960000,1.1471562266349793,0.001,0.02483120244477781,0.5864623824357986,0.49781995996832845
77,6927.875087190001,12569,972,1000.0,972000,-34.619421768188474,961000,1.1354269146919251,0.001,0.027572275355159128,0.6306676425933838,0.499891995459795
77,6926.909809930001,12580,973,1000.0,973000,-34.68967700195312,962000,1.1277526140213012,0.001,0.027683154336365368,0.6078216112852096,0.5012497728765011
77,6926.79804038,12591,974,1000.0,974000,-34.63514458465576,963000,1.1421611189842225,0.001,0.022866634077937653,0.5730182527899742,0.4841785432696342
77,6928.492327400001,12601,975,1000.0,975000,-34.67185832214356,964000,1.1449795484542846,0.001,0.02283836669572654,0.595968413412571,0.48519479182362557
77,6931.591891170001,12612,976,1000.0,976000,-34.571384071350096,965000,1.1441919326782226,0.001,0.021998053692516787,0.5745566269159317,0.4863620592653751
77,6933.677194379999,12623,977,1000.0,977000,-34.5284070892334,966000,1.136466956138611,0.001,0.022504782855868648,0.5657675148248672,0.47397148275375367
77,6934.237682339998,12634,978,1000.0,978000,-34.58025709533691,967000,1.1272393226623536,0.001,0.023895251365405774,0.5913629084825516,0.49060820975899694
77,6933.388729269999,12644,979,1000.0,979000,-34.48987949371338,968000,1.1210906624794006,0.001,0.022715480711104224,0.577228588461876,0.48712173154950145
77,6933.42024917,12655,980,1000.0,980000,-34.49962922668457,969000,1.1287881135940552,0.001,0.023262647574951594,0.6011342581510544,0.4879261386990547
77,6931.43873877,12666,981,1000.0,981000,-34.56695527648926,970000,1.145766270160675,0.001,0.024702785226453534,0.6240311057567597,0.4844800000190735
77,6930.66884235,12677,982,1000.0,982000,-34.546667015075684,971000,1.1252443552017213,0.001,0.023437844265890777,0.5893609164953232,0.49597481739521027
